var1.pred,var1.var,observed,residual,zscore,fold,coords.x1,coords.x2,pollutant,date
3.5575023526205927,0.03322581833080563,3.6419625343261846,0.08446018170559189,0.46335533560258063,1,-761416.5749401435,1874465.8447751973,44201,2010-10-05
3.6238147049695466,0.28100124652744746,3.828641396489095,0.20482669151954846,0.3863958264500094,2,-727824.887142112,1879308.9304132264,44201,2010-10-05
3.3511220974126736,0.3001625792007628,3.754394061224563,0.40327196381188957,0.7360710818982613,3,-781017.184972822,1920175.685619658,44201,2010-10-05
3.6595439040916165,0.10033510618797771,3.2037621870581527,-0.4557817170334637,-1.4388994375698971,4,-763442.5088302434,1889980.0152993698,44201,2010-10-05
3.664488797593997,0.0528829469750995,3.7002726379433795,0.03578384034938242,0.15560699758609067,5,-771363.9500667664,1871652.3524933874,44201,2010-10-05
3.723752469767289,0.10004904031213803,3.349904087274605,-0.37384838249268393,-1.1819226144991406,6,-755881.2539444161,1805331.5072019023,44201,2010-10-05
3.3936909249869234,0.10032659734118575,3.7186405012747668,0.3249495762878434,1.0259068591495557,7,-764171.0228483846,1794258.958181908,44201,2010-10-05
3.4678778229641085,0.3247248104337905,3.82319179172153,0.3553139687574216,0.6235259685389114,8,-968389.7566848311,1880705.674906776,44201,2010-10-05
3.783728577224535,0.2713144754408625,2.982602982112198,-0.8011255951123366,-1.5380275843572173,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-05
3.7483890404287057,0.3483437709275102,3.8401689016601623,0.09177986123145665,0.1555046471923014,10,-953861.3554058073,1953338.5024392426,44201,2010-10-05
3.4479764622923303,0.27367300383336196,3.8158791448752436,0.36790268258291325,0.7032617143422178,11,-983360.9438007931,1924633.8741089534,44201,2010-10-05
32.05081724340361,15.912810622474876,31.416666666666668,-0.6341505767369391,-0.15897138012457632,1,-761416.5749401435,1874465.8447751973,44201,2010-10-06
31.128854366869696,162.6965539414291,39.666666666666664,8.537812299796968,0.6693564083688583,2,-727824.887142112,1879308.9304132264,44201,2010-10-06
28.658042860824775,176.80651154339594,36.25,7.591957139175225,0.5709586013353845,3,-781017.184972822,1920175.685619658,44201,2010-10-06
31.428165934918407,50.404942623694645,22.125,-9.303165934918407,-1.3103707942895275,4,-763442.5088302434,1889980.0152993698,44201,2010-10-06
32.21666270413503,26.85101486934658,36.083333333333336,3.8666706291983033,0.7462027187403555,5,-771363.9500667664,1871652.3524933874,44201,2010-10-06
42.41514523453214,54.451206068255466,37.5,-4.91514523453214,-0.6660895239249337,6,-755881.2539444161,1805331.5072019023,44201,2010-10-06
37.27706133724244,54.86996421679572,42.625,5.3479386627575565,0.7219698792271432,7,-764171.0228483846,1794258.958181908,44201,2010-10-06
32.643479265043865,200.9044373638718,45.458333333333336,12.81485406828947,0.9041050610922652,8,-968389.7566848311,1880705.674906776,44201,2010-10-06
42.45665332364561,200.9044373638897,25.181818181818183,-17.274835141827428,-1.2187626794680095,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-06
36.04621068924868,38.41539296939359,39.791666666666664,3.7454559774179828,0.604299252219909,1,-761416.5749401435,1874465.8447751973,44201,2010-10-07
34.420718101545404,109.88276057260605,42.75,8.329281898454596,0.7945894232924111,2,-727824.887142112,1879308.9304132264,44201,2010-10-07
35.73919955763309,109.96752105872532,32.083333333333336,-3.655866224299757,-0.3486246394116662,3,-781017.184972822,1920175.685619658,44201,2010-10-07
37.91489846513741,77.0649772923153,27.333333333333332,-10.58156513180408,-1.2053727860081707,4,-763442.5088302434,1889980.0152993698,44201,2010-10-07
39.035805728751285,46.64522618516827,39.708333333333336,0.6725276045820507,0.09847058396238241,5,-771363.9500667664,1871652.3524933874,44201,2010-10-07
38.579151389649525,68.05918347221328,28.916666666666668,-9.662484722982857,-1.171238805675535,6,-755881.2539444161,1805331.5072019023,44201,2010-10-07
31.476642552272857,68.0591940411139,40.291666666666664,8.815024114393808,1.0685137218940512,7,-764171.0228483846,1794258.958181908,44201,2010-10-07
33.8701986318257,110.07656513702347,44.333333333333336,10.463134701507634,0.9972737362398415,8,-968389.7566848311,1880705.674906776,44201,2010-10-07
37.23208402156422,110.07656513702347,26.25,-10.98208402156422,-1.0467364013107008,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-07
40.92114316390603,8.046910813011896,41.166666666666664,0.2455235027606335,0.08655227295122135,1,-761416.5749401435,1874465.8447751973,44201,2010-10-08
40.85452041282602,70.41468461236245,44.666666666666664,3.8121462538406448,0.45429497689601334,2,-727824.887142112,1879308.9304132264,44201,2010-10-08
38.38512385133308,75.05566501834741,41.5,3.114876148666923,0.35954151543268464,3,-781017.184972822,1920175.685619658,44201,2010-10-08
40.751631112026864,24.314939787236113,34.125,-6.626631112026864,-1.3438667104528754,4,-763442.5088302434,1889980.0152993698,44201,2010-10-08
41.70432015909819,12.928442101409198,43.625,1.920679840901812,0.5341729361257243,5,-771363.9500667664,1871652.3524933874,44201,2010-10-08
46.77537074361347,24.373958413539885,44.666666666666664,-2.1087040769468075,-0.4271226523979372,6,-755881.2539444161,1805331.5072019023,44201,2010-10-08
44.33059575027943,24.45850949382791,47.25,2.9194042497205714,0.5903087791059649,7,-764171.0228483846,1794258.958181908,44201,2010-10-08
39.91846062694159,81.38167203494713,49.333333333333336,9.414872706391748,1.0436410385492771,8,-968389.7566848311,1880705.674906776,44201,2010-10-08
46.432080569091774,81.38167203494717,34.166666666666664,-12.26541390242511,-1.3596242564887049,9,-1001000.3033597687,1897776.7007326712,44201,2010-10-08
43.74487816577563,5.533448679438194,42.708333333333336,-1.0365448324422957,-0.4406463201464492,1,-761416.5749401435,1874465.8447751973,44201,2010-10-09
24.88514686297833,15.396547291933874,47.625,22.73985313702167,5.795300837416096,2,-727824.887142112,1879308.9304132264,44201,2010-10-09
29.838078291019173,12.774659084191871,49.5,19.661921708980827,5.501122334892088,3,-781017.184972822,1920175.685619658,44201,2010-10-09
46.07221982486042,5.545847898785938,32.25,-13.822219824860419,-5.869401495803016,4,-763442.5088302434,1889980.0152993698,44201,2010-10-09
